scenario,turn,extractorModel,replyModel,extractionLlmCalls,replyLlmCalls,toolCalls,tools,runtimeLatencyMs,extractionLatencyMs,providerSearchLatencyMs,composeLatencyMs,inputTokens,outputTokens,cachedInputTokens,totalTokens,cacheHitRate,persisted,errors
study.social.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9471,3517,2487,3428,16191,751,14592,16942,0.9012414304243098,true,
study.social.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,18007,8056,22835,3893,17658,1603,14592,19261,0.8263676520557255,true,
study.social.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11116,3642,4409,3020,16142,745,14592,16887,0.9039772023293272,true,
study.social.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11089,3606,3804,3566,17824,851,15616,18675,0.8761220825852782,true,
study.social.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10103,3797,2696,3573,16218,818,14592,17036,0.8997410284868664,true,
study.social.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4919,2940,0,1944,17893,372,14080,18265,0.7868999049907786,true,
study.social.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9566,3383,3154,2988,16138,740,14592,16878,0.904201264097162,true,
study.social.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4164,2187,0,1933,17094,272,13824,17366,0.8087048087048087,true,
study.social.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5048,3200,0,1809,18522,259,11008,18781,0.5943202677896555,true,
study.social.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_from_plan|get_provider_detail|get_provider_detail|get_provider_detail,12068,4149,3273,4599,21897,911,19200,22808,0.8768324428003836,true,
study.social.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5252,2596,0,2612,18648,344,14080,18992,0.7550407550407551,true,
study.social.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,5602,2414,0,3147,29482,333,23296,29815,0.7901770571874364,true,
study.social.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,10549,7308,0,3213,16275,1136,14592,17411,0.8965898617511521,true,
study.social.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,18319,1992,0,16308,22494,300,16256,22794,0.7226816039832844,true,
study.social.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10231,3996,2529,3663,16247,846,14592,17093,0.8981350403151351,true,
study.social.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10309,3416,3236,3596,16303,833,14080,17136,0.8636447279641783,true,
study.social.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,22488,4186,13717,4519,18194,838,15616,19032,0.8583049356930856,true,
study.wedding.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10577,4264,2695,3575,16261,935,14592,17196,0.8973617858680278,true,
study.wedding.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,3,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,12930,6357,7643,3715,17253,1266,11008,18519,0.6380339651075175,true,
study.wedding.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11128,4214,3277,3574,16229,848,14592,17077,0.8991311849158913,true,
study.wedding.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10569,4197,2697,3581,18070,911,15616,18981,0.8641947980077477,true,
study.wedding.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,28897,3382,3361,22101,16211,821,14592,17032,0.900129541669237,true,
study.wedding.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5118,3133,0,1904,17950,421,14080,18371,0.7844011142061281,true,
study.wedding.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11677,3776,4882,2955,16214,740,14592,16954,0.8999629949426422,true,
study.wedding.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6301,2563,0,3692,17236,253,13824,17489,0.8020422371779995,true,
study.wedding.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,13635,2499,3177,7892,18924,544,15616,19468,0.8251955189177763,true,
study.wedding.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11058,5571,2427,3001,16233,764,14592,16997,0.8989096285344669,true,
study.wedding.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4623,2555,0,2030,17850,365,14080,18215,0.7887955182072829,false,
study.wedding.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,6416,2398,0,3860,27977,326,22272,28303,0.7960824963362763,true,
study.wedding.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,16112,7354,13288,3674,17531,1427,14592,18958,0.8323541155667104,true,
study.wedding.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,6826,2058,0,4662,24062,408,16256,24470,0.6755880641675671,true,
study.wedding.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8848,3671,2805,2323,15957,678,14592,16635,0.9144576048129348,true,
study.wedding.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9074,3526,3046,2467,15906,587,14592,16493,0.9173896642776311,true,
study.wedding.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8796,2921,3064,2770,17127,536,15104,17663,0.8818824078939685,true,
study.birthday.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,13876,5769,4168,3876,16237,934,14592,17171,0.8986881813142822,true,
study.birthday.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10895,3292,4556,2990,16153,719,14592,16872,0.903361604655482,true,
study.birthday.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_by_query_intent|search_providers_by_query_intent,11177,5150,5302,3064,16897,999,14592,17896,0.8635852518198497,true,
study.birthday.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,7,search_providers_from_plan|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews,12936,3479,4548,4858,21067,969,19200,22036,0.9113779845255613,true,
study.birthday.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5263,2769,0,2413,17964,443,14080,18407,0.783789801825874,true,
study.birthday.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,14390,3318,7510,3516,16190,800,14592,16990,0.9012970969734404,true,
study.birthday.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5850,2407,0,3374,17861,357,14080,18218,0.7883097250993786,true,
study.birthday.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,12077,5424,2634,3967,16180,817,14592,16997,0.9018541409147095,true,
study.birthday.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4083,2354,0,1689,17236,297,13824,17533,0.8020422371779995,true,
study.birthday.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9050,2688,2570,3738,18924,590,15616,19514,0.8251955189177763,true,
study.birthday.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,7,search_providers_from_plan|get_provider_detail|get_provider_detail|get_provider_detail|list_provider_reviews|list_provider_reviews|list_provider_reviews,17559,4940,5992,6569,28025,961,24832,28986,0.8860660124888492,true,
study.birthday.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5048,3188,0,1811,18970,360,14080,19330,0.7422245651027939,true,
study.birthday.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,6335,2670,0,3624,30124,323,23296,30447,0.7733368742530873,true,
study.birthday.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,13381,10904,0,2432,16934,1350,11008,18284,0.6500531475138774,true,
study.birthday.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,7703,2761,0,4912,22953,502,16256,23455,0.7082298610203459,true,
study.birthday.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10797,4267,2689,3787,16225,879,14592,17104,0.8993528505392913,true,
study.birthday.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10058,3497,3296,3217,16232,797,14080,17029,0.8674223755544603,true,
study.birthday.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,12978,3493,2801,6617,18127,782,15616,18909,0.8614773542229823,true,
study.baby_shower.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_from_plan|get_provider_detail|get_provider_detail|get_provider_detail,12468,3741,3133,5552,21933,815,19200,22748,0.8753932430584052,true,
study.baby_shower.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_from_plan|get_provider_detail|get_provider_detail|get_provider_detail,12019,3128,4018,4829,22341,808,19200,23149,0.8594064724049953,true,
study.baby_shower.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11259,5654,2870,2539,15918,609,14592,16527,0.9166980776479458,true,
study.baby_shower.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5597,3280,0,2248,17238,474,14080,17712,0.8168000928181923,true,
study.baby_shower.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8959,3898,2745,2264,15915,633,14592,16548,0.916870876531574,true,
study.baby_shower.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,3936,2125,0,1766,16963,298,14080,17261,0.8300418558038083,true,
study.baby_shower.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6251,3726,0,2481,16504,596,14592,17100,0.8841492971400873,true,
study.baby_shower.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4247,2187,0,2021,16894,277,13824,17171,0.8182786788208831,true,
study.baby_shower.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,14531,7421,3199,3869,19108,1316,14080,20424,0.7368641406740633,true,
study.baby_shower.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,10278,8393,0,1748,16316,1258,14080,17574,0.8629566070115224,true,
study.baby_shower.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,8694,2260,0,6390,22121,378,16256,22499,0.7348673206455404,true,
study.baby_shower.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,5,search_providers_from_plan|get_provider_detail|get_provider_detail|list_provider_reviews|list_provider_reviews,11952,4222,3737,3872,21099,779,18688,21878,0.8857291814777951,true,
study.baby_shower.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11416,3639,3338,4368,16311,902,14592,17213,0.8946109987125253,true,
study.baby_shower.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10126,3543,2797,3701,18308,894,15616,19202,0.8529604544461438,true,
study.corporate.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10855,3692,4444,2674,16112,737,14592,16849,0.9056603773584906,true,
study.corporate.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_from_plan|get_provider_detail|get_provider_detail|get_provider_detail,11685,4111,2826,4691,21914,849,15616,22763,0.7126038149128411,true,
study.corporate.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,3,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,11688,5583,7860,2783,17036,1126,11008,18162,0.6461610706738671,true,
study.corporate.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,9,search_providers_from_plan|get_provider_detail|get_provider_detail|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews,13987,4227,3325,6390,36654,863,33024,37517,0.9009657881813717,true,
study.corporate.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8534,2619,2728,3128,17734,409,16128,18143,0.9094394947558363,true,
study.corporate.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8177,3407,2426,2304,15923,606,14080,16529,0.88425547949507,true,
study.corporate.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5460,3320,0,2101,17294,521,14080,17815,0.8141551983346825,true,
study.corporate.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10513,3631,3705,3113,16150,789,14080,16939,0.871826625386997,true,
study.corporate.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4030,2236,0,1747,17136,272,13824,17408,0.8067226890756303,true,
study.corporate.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,3813,2265,0,1488,18550,281,14080,18831,0.7590296495956873,true,
study.corporate.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,8,search_providers_from_plan|get_provider_detail|get_provider_detail|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews|get_related_providers,12090,3846,2962,5237,31569,805,27904,32374,0.8839050967721499,true,
study.corporate.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,8330,2719,0,5569,17895,339,14080,18234,0.786811958647667,true,
study.corporate.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,5494,2288,0,3140,27455,339,22272,27794,0.811218357311965,true,
study.corporate.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,8714,6744,0,1942,16258,1126,14080,17384,0.8660351826792964,true,
study.corporate.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,6616,1881,0,4689,21739,382,16256,22121,0.7477804866829201,true,
study.corporate.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6016,4033,0,1955,15931,630,14080,16561,0.8838114368212918,true,
study.corporate.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,list_categories,6566,3858,0,2679,20449,546,18176,20995,0.8888454203139518,true,
study.corporate.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_from_plan|get_provider_detail|get_provider_detail|get_provider_detail,11934,3615,2902,5368,24111,982,19712,25093,0.8175521546182241,true,
study.social.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,12200,4032,4412,3703,16201,870,14080,17071,0.8690821554225048,true,
study.social.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9971,3216,3484,3205,16169,719,14080,16888,0.8708021522666831,true,
study.social.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,13799,8191,9197,3146,17618,1514,14592,19132,0.8282438415257123,true,
study.social.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_from_plan|get_provider_detail|get_provider_detail|get_provider_detail,15372,6879,3246,5170,21880,915,18688,22795,0.8541133455210238,true,
study.social.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_from_plan|get_provider_detail|get_provider_detail|get_provider_detail,12771,4091,3256,5271,27124,917,23808,28041,0.877746645037605,true,
study.social.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10131,3680,2766,3630,16171,828,14080,16999,0.8706944530332076,true,
study.social.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,get_provider_detail,8088,3272,0,4775,24745,516,20224,25261,0.8172964235199031,false,
study.social.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10373,3962,2705,3587,16157,819,14080,16976,0.8714489075942315,true,
study.social.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4050,2227,0,1781,17195,267,13824,17462,0.8039546379761559,true,
study.social.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5544,3268,0,2212,18850,394,14080,19244,0.7469496021220159,true,
study.social.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,16756,4259,4771,7673,16156,779,14080,16935,0.8715028472394157,true,
study.social.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,7127,5018,0,2036,17617,320,14080,17937,0.7992280183913265,true,
study.social.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,6589,3295,0,3251,27383,360,22272,27743,0.8133513493773509,true,
study.social.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,11952,7983,0,3942,16283,1178,14080,17461,0.8647055210956212,true,
study.social.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,8361,2022,0,6315,22392,355,16256,22747,0.7259735619864237,true,
study.social.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,12628,4266,4711,3592,16223,896,14080,17119,0.8679035936633175,true,
study.social.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,12691,3931,3506,5208,16318,876,14080,17194,0.862850839563672,true,
study.social.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11763,3858,3853,3966,18205,839,14080,19044,0.7734138972809668,true,
