scenario,turn,extractorModel,replyModel,extractionLlmCalls,replyLlmCalls,toolCalls,tools,runtimeLatencyMs,extractionLatencyMs,providerSearchLatencyMs,composeLatencyMs,inputTokens,outputTokens,cachedInputTokens,totalTokens,cacheHitRate,persisted,errors
study.social.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9827,4633,3040,2119,15974,552,14592,16526,0.9134844121697759,true,
study.social.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4589,2745,0,1817,16851,317,14080,17168,0.8355587205507091,true,
study.social.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5811,3742,0,1970,15665,470,14080,16135,0.8988190233003511,true,
study.social.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6051,3357,0,2675,16480,437,13824,16917,0.8388349514563107,true,
study.social.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5494,3573,0,1895,17630,455,14592,18085,0.827680090754396,true,
study.social.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10697,3557,3413,3626,16330,762,14592,17092,0.8935701163502756,true,
study.social.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4640,2553,0,2049,17824,348,14080,18172,0.7899461400359067,true,
study.social.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,5694,2803,0,2851,27649,335,22272,27984,0.8055264204853702,true,
study.social.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,9358,7887,0,1431,16420,1062,14592,17482,0.8886723507917175,true,
study.social.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,6638,2200,0,4345,22585,371,16256,22956,0.7197697586893956,true,
study.social.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|list_categories,9469,3951,2863,2625,20206,587,18176,20793,0.8995347916460458,true,
study.social.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5387,3802,0,1559,15713,554,14080,16267,0.8960733150894165,true,
study.social.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5263,3864,0,1364,16811,551,14592,17362,0.8680030932127774,true,
study.wedding.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,12152,4385,4294,3427,16443,859,14592,17302,0.8874293012224047,true,
study.wedding.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5119,3212,0,1882,15685,469,14080,16154,0.897672935926044,true,
study.wedding.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,3,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,14671,7608,8661,3557,17383,1233,14592,18616,0.8394408329977564,true,
study.wedding.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10274,3351,3384,3483,16384,742,14592,17126,0.890625,true,
study.wedding.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,7,search_providers_from_plan|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews,16494,4935,4139,7356,25876,1023,21760,26899,0.8409336837223682,true,
study.wedding.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11327,3705,4061,3507,16393,780,14592,17173,0.8901360336729092,true,
study.wedding.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5117,2780,0,2175,17974,308,14080,18282,0.7833537331701347,true,
study.wedding.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,13189,5884,4017,3250,16595,1130,14592,17725,0.8793009942753841,true,
study.wedding.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5380,3262,0,2086,17631,279,13824,17910,0.7840735068912711,true,
study.wedding.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,7608,2450,0,5114,19309,570,15616,19879,0.8087420373918898,true,
study.wedding.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11442,4207,3523,3661,16374,798,14080,17172,0.8598998412116771,true,
study.wedding.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6275,4039,0,2185,17982,372,14080,18354,0.7830052274496719,true,
study.wedding.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,5901,2799,0,3034,28148,383,22272,28531,0.791246269717209,true,
study.wedding.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,15114,8066,12236,3335,17753,1400,14592,19153,0.8219455866614094,true,
study.wedding.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,7716,3106,0,4563,24445,568,16256,25013,0.6650030681120883,true,
study.wedding.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8051,4116,2220,1683,15901,544,14080,16445,0.8854789006980693,true,
study.wedding.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8895,3642,2776,2447,16010,531,14592,16541,0.9114303560274828,true,
study.wedding.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4712,2950,0,1729,17017,407,14080,17424,0.8274078862314156,true,
study.birthday.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,16877,9082,4181,3575,16591,1254,14080,17845,0.8486528840937858,true,
study.birthday.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4912,3301,0,1589,15629,455,14080,16084,0.9008893723206859,true,
study.birthday.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_by_query_intent|search_providers_by_query_intent,11575,4929,6358,2978,17039,933,14592,17972,0.8563882856975175,true,
study.birthday.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,12445,3967,4702,3735,16348,857,14592,17205,0.8925862490824565,true,
study.birthday.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,13155,3965,4791,4348,18153,854,15616,19007,0.8602434859251914,true,
study.birthday.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,15195,3524,7859,3775,16342,770,14080,17112,0.8615836494921062,true,
study.birthday.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,get_provider_detail,6073,2533,0,3507,24710,382,20224,25092,0.8184540671792796,true,
study.birthday.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9129,3661,3173,2122,15988,538,14080,16526,0.8806604953715287,true,
study.birthday.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4111,2373,0,1719,16366,265,13824,16631,0.8446779909568618,true,
study.birthday.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5130,2833,0,2266,17634,330,14080,17964,0.7984575252353409,true,
study.birthday.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11278,3968,3724,3539,16345,799,14080,17144,0.8614255123891098,true,
study.birthday.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,3968,2186,0,1745,17857,294,14080,18151,0.7884863078904631,true,
study.birthday.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,6248,2843,0,3369,27757,348,22272,28105,0.8023921893576396,true,
study.birthday.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,9579,7700,0,1855,16393,1102,14592,17495,0.8901360336729092,true,
study.birthday.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,7050,2597,0,4436,21869,366,16256,22235,0.7433353148292103,true,
study.birthday.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|list_categories,10181,4218,3342,2592,20263,609,18176,20872,0.8970043922420174,true,
study.birthday.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10050,3885,3307,2827,16027,616,14080,16643,0.8785175017158545,true,
study.birthday.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,list_categories,10437,7319,0,3090,24402,1116,20224,25518,0.8287845258585362,true,
study.baby_shower.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8942,4283,2549,2078,16047,603,14592,16650,0.909328846513367,true,
study.baby_shower.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5864,4103,0,1724,15697,500,14080,16197,0.8969866853538893,true,
study.baby_shower.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,3,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,13556,7413,7922,3088,17482,1283,14592,18765,0.8346871067383594,true,
study.baby_shower.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|get_provider_detail,10381,3989,2897,3463,20919,612,18176,21531,0.8688751852383001,true,
study.baby_shower.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5609,3470,0,2097,17599,451,14080,18050,0.8000454571282459,true,
study.baby_shower.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8819,4176,1485,3123,15994,556,14080,16550,0.8803301237964236,true,
study.baby_shower.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4793,2697,0,2067,16915,314,14080,17229,0.8323972805202483,true,
study.baby_shower.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6466,4728,0,1711,15713,527,14080,16240,0.8960733150894165,true,
study.baby_shower.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4862,2540,0,2302,16292,266,13824,16558,0.8485146083967592,true,
study.baby_shower.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5700,3862,0,1813,17448,456,14592,17904,0.8363136176066025,true,
study.baby_shower.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|get_provider_detail,10104,4209,2480,3367,20872,550,18176,21422,0.8708317362974319,true,
study.baby_shower.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,8012,4813,0,3175,17372,344,14080,17716,0.8104996546166244,true,
study.baby_shower.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,5823,3129,0,2673,26121,351,21248,26472,0.8134451207840435,true,
study.baby_shower.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,10734,8867,0,1841,16425,1112,14592,17537,0.8884018264840182,true,
study.baby_shower.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,6758,2439,0,4300,22430,382,16256,22812,0.7247436469014712,true,
study.baby_shower.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|list_locations,12647,7447,2691,2479,21208,887,15104,22095,0.7121840814786873,true,
study.baby_shower.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5855,4188,0,1644,15734,530,14080,16264,0.8948773357061142,true,
study.baby_shower.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6519,4876,0,1619,16827,538,15104,17365,0.8976050395198193,true,
study.corporate.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|get_provider_detail,10879,4367,2688,3663,20948,609,18688,21557,0.8921138056139011,true,
study.corporate.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5965,4474,0,1468,15677,512,14080,16189,0.8981310199655547,true,
study.corporate.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,3,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,15658,7614,10515,3294,17375,1232,14592,18607,0.8398273381294964,true,
study.corporate.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10464,4979,2647,2804,15966,549,14080,16515,0.8818739822122009,true,
study.corporate.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5355,3064,0,2255,16839,374,14080,17213,0.8361541659243423,true,
study.corporate.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10456,4946,3125,2351,16016,570,14080,16586,0.8791208791208791,true,
study.corporate.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5022,2822,0,2171,16934,333,14080,17267,0.8314633282154246,true,
study.corporate.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,8424,6729,0,1673,15640,404,14080,16044,0.9002557544757033,true,
study.corporate.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4494,2859,0,1611,16161,265,13824,16426,0.8553926118433265,true,
study.corporate.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6542,4530,0,1989,17275,445,14592,17720,0.8446888567293778,true,
study.corporate.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|get_provider_detail,10319,5076,1602,3608,20875,602,18688,21477,0.8952335329341318,true,
study.corporate.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5705,4140,0,1541,17355,319,14080,17674,0.8112935753385192,true,
study.corporate.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,5311,2952,0,2328,26062,326,21248,26388,0.8152866242038217,true,
study.corporate.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,11094,8810,0,2252,16920,1127,11008,18047,0.6505910165484634,true,
study.corporate.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,7793,2996,0,4776,22568,464,16256,23032,0.7203119461183978,true,
study.corporate.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|list_locations,10898,5453,2769,2647,20877,659,18176,21536,0.8706231738276572,true,
study.corporate.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6230,4399,0,1807,16024,516,14592,16540,0.91063404892661,true,
study.corporate.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6351,4457,0,1870,16627,516,14080,17143,0.846815420701269,true,
study.social.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,12250,5319,3252,3641,16375,880,14592,17255,0.8911145038167939,true,
study.social.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6089,4190,0,1877,15648,470,14080,16118,0.8997955010224948,true,
study.social.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,19620,9693,13237,4063,17885,1592,14592,19477,0.8158792284036902,true,
study.social.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11401,4739,3642,2980,16344,733,14592,17077,0.8928046989720999,true,
study.social.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,13241,4308,3380,5504,18038,743,15616,18781,0.865727907750305,true,
study.social.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10925,4334,4128,2431,15992,566,14080,16558,0.8804402201100551,true,
study.social.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5169,2936,0,2206,16883,354,14080,17237,0.8339750044423384,true,
study.social.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6035,4187,0,1824,15674,457,11008,16131,0.7023095572285313,true,
study.social.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,3958,2449,0,1491,16211,265,13824,16476,0.852754302634014,true,
study.social.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6321,4091,0,2206,17340,471,14080,17811,0.81199538638985,true,
study.social.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10842,4388,3612,2805,16333,670,14080,17003,0.862058409355293,true,
study.social.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,7138,2800,0,4153,17722,306,14080,18028,0.794492720911861,true,
study.social.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,7769,3422,0,4314,27426,333,22272,27759,0.8120761321373878,true,
study.social.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,9285,7639,0,1622,16319,995,14592,17314,0.8941724370365831,true,
study.social.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,6711,2579,0,4113,22475,388,16256,22863,0.7232925472747497,true,
study.social.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|list_categories,11638,4781,3584,3135,20226,546,18176,20772,0.898645308019381,true,
study.social.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6431,4299,0,2110,15731,540,14080,16271,0.8950479944059501,true,
study.social.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,7253,4786,0,2443,16829,550,15104,17379,0.8974983659159784,true,
