scenario,turn,extractorModel,replyModel,extractionLlmCalls,replyLlmCalls,toolCalls,tools,runtimeLatencyMs,extractionLatencyMs,providerSearchLatencyMs,composeLatencyMs,inputTokens,outputTokens,cachedInputTokens,totalTokens,cacheHitRate,persisted,errors
study.social.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,16437,9087,11323,4200,17651,1513,14592,19164,0.8266953713670614,true,
study.social.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11005,5004,3118,2844,16016,666,14592,16682,0.9110889110889111,true,
study.social.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10968,4642,3403,2878,17473,704,15104,18177,0.8644193899158702,true,
study.social.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|get_provider_detail,10167,4907,2509,2713,20526,556,18688,21082,0.9104550326415278,true,
study.social.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4394,2869,0,1495,16959,268,14080,17227,0.8302376319358453,true,
study.social.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11015,4522,3320,3134,16046,691,14592,16737,0.9093855166396609,true,
study.social.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4636,2809,0,1799,16871,266,13824,17137,0.8193942267796811,true,
study.social.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,7017,2829,0,4153,18163,268,14080,18431,0.7752023344161206,true,
study.social.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10734,4823,3041,2833,16025,709,14592,16734,0.9105772230889235,true,
study.social.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5706,3624,0,2045,17410,395,14080,17805,0.8087306145893165,true,
study.social.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,6947,3125,0,3789,26721,340,14592,27061,0.5460873470304255,true,
study.social.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,13227,11284,0,1920,16281,1241,14080,17522,0.8648117437503838,true,
study.social.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,8066,2992,0,5055,22405,372,16256,22777,0.7255523320687347,true,
study.social.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10822,5873,2736,2179,15753,675,14080,16428,0.893798006728877,true,
study.social.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10932,5378,3266,2247,15897,623,14080,16520,0.8857017047241618,true,
study.social.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9402,4557,2874,1939,17066,579,15104,17645,0.8850345716629556,true,
study.wedding.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,15079,5157,5912,3972,16276,900,14592,17176,0.8965347751290244,true,
study.wedding.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11598,4537,3067,3941,16215,844,14592,17059,0.8999074930619797,true,
study.wedding.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,3,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,16629,7825,8262,5781,17170,1375,14592,18545,0.8498543972044263,true,
study.wedding.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,12262,4571,3427,4208,16210,784,14592,16994,0.9001850709438618,true,
study.wedding.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,13226,4997,4057,4120,18059,891,15616,18950,0.864721191649593,true,
study.wedding.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10943,4753,2743,3400,16222,778,14592,17000,0.8995191714955,true,
study.wedding.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6876,4342,0,2436,17935,434,14080,18369,0.7850571508224142,true,
study.wedding.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10967,4633,3480,2815,16044,722,14592,16766,0.9094988780852655,true,
study.wedding.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5768,3955,0,1785,16847,255,13824,17102,0.8205615243069982,true,
study.wedding.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10018,3152,3971,2851,18391,507,15104,18898,0.8212712739927138,true,
study.wedding.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,7,search_providers_from_plan|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews,14530,5295,2609,6554,28071,990,24832,29061,0.8846140144633251,true,
study.wedding.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5861,3788,0,2029,19138,432,14080,19570,0.7357090605078901,true,
study.wedding.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,7336,3710,0,3588,30605,410,23808,31015,0.7779121058650548,true,
study.wedding.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,5,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,17571,10632,12963,3835,17782,1631,14592,19413,0.8206051062872568,true,
study.wedding.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,6769,2452,0,4277,24560,378,16256,24938,0.6618892508143323,true,
study.wedding.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10322,4503,3635,2149,15695,509,14080,16204,0.897100987575661,true,
study.wedding.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_from_plan|get_provider_detail|list_provider_reviews|get_related_providers,11936,4231,2749,4923,25554,694,23296,26248,0.9116380997104172,true,
study.wedding.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,7593,3176,2379,2005,17519,370,15616,17889,0.891375078486215,true,
study.birthday.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11700,5094,3249,3314,16139,838,14592,16977,0.9041452382427659,true,
study.birthday.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11050,4412,3492,3100,16140,688,14592,16828,0.9040892193308551,true,
study.birthday.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_by_query_intent|search_providers_by_query_intent,12054,5926,5086,3365,16895,952,14592,17847,0.8636874815034034,true,
study.birthday.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10358,4491,2665,3167,16037,726,14592,16763,0.9098958658103137,true,
study.birthday.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11291,4641,3643,2966,17576,756,15104,18332,0.8593536640873919,true,
study.birthday.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9655,4917,2643,1937,15828,521,14592,16349,0.9219105382865808,true,
study.birthday.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5162,3077,0,2047,16205,270,13824,16475,0.8530700401110768,true,
study.birthday.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4838,2872,0,1924,17467,310,14080,17777,0.8060914868036869,true,
study.birthday.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,5,search_providers_from_plan|list_provider_reviews|list_provider_reviews|list_provider_reviews|list_provider_reviews,14886,4818,5174,4837,20736,807,19200,21543,0.9259259259259259,true,
study.birthday.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5260,3215,0,1984,17379,331,14080,17710,0.8101731975372576,true,
study.birthday.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,6613,3235,0,3332,26672,343,21760,27015,0.8158368326334733,true,
study.birthday.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,38689,36656,0,1994,16338,1263,14080,17601,0.861794589301016,true,
study.birthday.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,7570,2759,0,4753,21799,397,16256,22196,0.7457222808385706,true,
study.birthday.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|list_categories,26702,5567,4504,16591,20060,610,18176,20670,0.9060817547357927,true,
study.birthday.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10585,4930,3112,2502,15845,600,14592,16445,0.9209214263174503,true,
study.birthday.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,2,list_categories|list_locations,9988,7194,0,2749,23880,900,19712,24780,0.825460636515913,true,
study.baby_shower.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|get_provider_detail,10477,4725,2712,2998,20647,606,18688,21253,0.9051193878045236,true,
study.baby_shower.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,14211,4439,5583,3997,16271,828,14592,17099,0.8968102759510787,true,
study.baby_shower.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,3,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,13486,7358,6935,3528,17105,1149,14592,18254,0.853083893598363,true,
study.baby_shower.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9139,4649,2196,2235,15840,563,14592,16403,0.9212121212121213,true,
study.baby_shower.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,7553,5375,0,2138,16935,631,14080,17566,0.8314142308827871,true,
study.baby_shower.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9063,3713,3064,2245,15830,503,14592,16333,0.92179406190777,true,
study.baby_shower.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4846,3008,0,1792,16825,354,14080,17179,0.836849925705795,true,
study.baby_shower.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11924,7227,2554,2103,15875,557,14080,16432,0.8869291338582678,true,
study.baby_shower.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4596,2995,0,1576,16348,273,13824,16621,0.8456080254465378,true,
study.baby_shower.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6698,4562,0,2104,17699,627,14080,18326,0.795525170913611,true,
study.baby_shower.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9435,3905,3553,1938,15854,584,14592,16438,0.9203986375678063,true,
study.baby_shower.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4325,2674,0,1608,16734,256,14080,16990,0.8414007410063344,true,
study.baby_shower.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,5659,3174,0,2457,24977,330,21248,25307,0.8507026464347199,true,
study.baby_shower.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,11226,8330,0,2856,16946,1292,14592,18238,0.8610881623982061,true,
study.baby_shower.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,6988,2703,0,4262,22997,445,16256,23442,0.7068748097577945,true,
study.baby_shower.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9501,4604,2836,2024,15730,556,14080,16286,0.8951048951048951,true,
study.baby_shower.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10267,4665,3281,2284,15921,645,14592,16566,0.9165253438854344,true,
study.baby_shower.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9933,4526,2792,2553,17163,641,15104,17804,0.8800326283283808,true,
study.corporate.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9180,4460,2688,1992,15878,644,14592,16522,0.9190074316664567,true,
study.corporate.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10370,3818,3087,3411,16216,740,14592,16956,0.8998519980266404,true,
study.corporate.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,3,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,13642,7443,8638,3129,17199,1245,14592,18444,0.8484214198499913,true,
study.corporate.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|get_provider_detail,10391,4974,2692,2686,20545,578,18688,21123,0.9096130445363836,true,
study.corporate.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5226,3227,0,1959,17040,432,14080,17472,0.8262910798122066,true,
study.corporate.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9705,4570,2616,2142,15858,634,14592,16492,0.9201664774877034,true,
study.corporate.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4731,2992,0,1708,16764,320,14080,17084,0.8398950131233596,true,
study.corporate.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10669,4076,3046,3473,16076,684,14592,16760,0.9076884797213237,true,
study.corporate.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4024,2592,0,1402,16966,284,13824,17250,0.8148060827537428,true,
study.corporate.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4200,2665,0,1496,18345,259,14080,18604,0.7675115835377487,true,
study.corporate.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8773,4193,2493,2015,15845,567,14592,16412,0.9209214263174503,true,
study.corporate.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,18386,2644,0,15712,16748,301,14080,17049,0.840697396704084,true,
study.corporate.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,7151,4171,0,2951,25048,347,21248,25395,0.8482912807409774,true,
study.corporate.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,11022,9024,0,1966,16322,1251,14080,17573,0.8626393824286239,true,
study.corporate.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,6695,2693,0,3981,21539,311,16256,21850,0.7547239890431311,true,
study.corporate.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,7092,5220,0,1843,15944,632,14080,16576,0.8830908178625189,true,
study.corporate.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,6202,4178,0,1996,15904,510,14080,16414,0.8853118712273642,true,
study.corporate.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_from_plan|get_provider_detail|get_provider_detail|get_provider_detail,13063,4557,2916,5548,24027,946,19712,24973,0.82041037166521,true,
study.social.01,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,11224,4891,3724,2515,16071,744,14592,16815,0.907970879223446,true,
study.social.02,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10825,3762,3276,3738,16172,779,14592,16951,0.9023002720751917,true,
study.social.03,0,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent|search_providers_by_query_intent,16398,8269,9435,5621,17523,1486,14592,19009,0.8327341208697141,true,
study.social.04,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10838,4593,3257,2941,16047,809,14592,16856,0.909328846513367,true,
study.social.04,1,gpt-5.4-nano,gpt-5.4-mini,1,1,4,search_providers_from_plan|get_provider_detail|get_provider_detail|get_provider_detail,11379,2826,4579,3921,24339,598,20736,24937,0.8519659805250832,true,
study.social.05,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10285,3765,2852,3626,15825,549,14592,16374,0.922085308056872,true,
study.social.05,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,9176,2918,0,6223,16704,300,11008,17004,0.6590038314176245,true,
study.social.06,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,9720,4157,2537,2897,16042,679,14592,16721,0.9096122677970327,true,
study.social.06,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5096,2757,0,2306,16824,254,13824,17078,0.8216833095577746,true,
study.social.06,2,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,5457,3756,0,1651,18228,443,14080,18671,0.772438007461049,true,
study.social.07,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10194,3963,3105,3072,16028,675,14592,16703,0.9104067881207886,true,
study.social.07,1,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,4887,2716,0,2121,17307,319,14080,17626,0.8135436528572254,true,
study.social.07,2,gpt-5.4-nano,gpt-5.4-mini,1,1,1,finish_plan,5882,3072,0,2750,26529,336,21760,26865,0.8202344604018245,true,
study.social.08,0,gpt-5.4-nano,gpt-5.4-mini,1,1,0,,9096,6987,0,2026,16178,1028,14080,17206,0.870317715415997,true,
study.social.08,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,file_search,11433,2171,0,9241,22349,346,16256,22695,0.7273703521410354,true,
study.social.09,0,gpt-5.4-nano,gpt-5.4-mini,1,1,2,search_providers_from_plan|list_categories,11762,5558,2675,3494,20138,649,18176,20787,0.9025722514648923,true,
study.social.10,0,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,8932,4117,2575,2197,15905,608,14592,16513,0.9174473436026407,true,
study.social.10,1,gpt-5.4-nano,gpt-5.4-mini,1,1,1,search_providers_from_plan,10252,4849,2827,2536,17123,608,15104,17731,0.8820884190854407,true,
